date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,sale_year,sale_month,house_age,was_renovated,total_rooms,price_per_sqft,zipcode,age_bucket,years_since_renovation,renovation_recency_ratio,has_basement,basement_ratio,above_ratio,lot_utilization,bath_bed_ratio,avg_room_size,premium_outlook_score,condition_x_age,sale_month_sin,sale_month_cos,city_sale_volume,zip_sale_volume,log_sqft_lot,physical_cluster,city_price_index,zip_price_index,price_band,combined_category,friendly_category,is_outlier_price,is_outlier_sqft_living,is_outlier_sqft_lot,is_outlier
2014-06-12,850000.0,4.0,2.25,2130,11843,2.0,0,0,4,2130,0,1972,0,7490 85th Ave SE,Mercer Island,WA 98040,USA,2014,6,42,0,6.25,399.0610328638498,98040,26-50y,-1.0,-1.0,0,0.0,1.0,0.1798530777674575,0.5625,340.8,0,168,1.2246467991473532e-16,-1.0,82,82,9.379576689221482,0,1.4209892688668375,1.4209892688668375,4,Physical Group 0 - Price Band 4,Untouched Classics -- High-End Tier,0,0,0,0
2014-06-12,620000.0,2.0,1.0,1430,3000,1.5,0,0,3,1300,130,1929,0,2215 E Miller St,Seattle,WA 98112,USA,2014,6,85,0,3.0,433.5664335664336,98112,51-100y,-1.0,-1.0,1,0.0909090909090909,0.9090909090909092,0.4766666666666667,0.5,476.6666666666667,0,255,1.2246467991473532e-16,-1.0,1560,69,8.006700845440367,2,1.273555453526203,1.686962773759786,1,Physical Group 2 - Price Band 1,"Untouched, Finished Below -- Value Tier",0,0,0,0
2014-06-12,1228000.0,4.0,2.5,5730,44947,2.0,0,4,3,4280,1450,1991,0,20709 SE 4th St,Sammamish,WA 98074,USA,2014,6,23,0,6.5,214.31064572425828,98074,11-25y,-1.0,-1.0,1,0.2530541012216405,0.7469458987783595,0.1274834805437515,0.625,881.5384615384615,4,69,1.2246467991473532e-16,-1.0,171,94,10.713261545027793,2,1.0062204061752449,1.005723219540312,4,Physical Group 2 - Price Band 4,"Untouched, Finished Below -- Premium Tier",1,1,1,1
2014-06-12,333000.0,4.0,2.5,1910,9244,1.0,0,0,4,1910,0,1963,0,5811 NE 6th St,Renton,WA 98059,USA,2014,6,51,0,6.5,174.3455497382199,98059,51-100y,-1.0,-1.0,0,0.0,1.0,0.2066205106014712,0.625,293.84615384615387,0,204,1.2246467991473532e-16,-1.0,291,106,9.131838143821223,0,0.7339311977203787,0.7951426248171801,0,Physical Group 0 - Price Band 0,Untouched Classics -- Budget Tier,0,0,0,0
2014-06-12,743000.0,3.0,1.75,2110,11250,1.0,0,0,4,2110,0,1961,2001,9201-9231 SE 70th Pl,Mercer Island,WA 98040,USA,2014,6,53,1,4.75,352.13270142180096,98040,51-100y,13.0,0.2452830188679245,0,0.0,1.0,0.1875555555555555,0.5833333333333334,444.2105263157895,0,212,1.2246467991473532e-16,-1.0,82,82,9.328212292571072,3,1.4209892688668375,1.4209892688668375,4,Physical Group 3 - Price Band 4,Refreshed Classics -- Premium Tier,0,0,0,0
2014-06-12,448000.0,2.0,1.5,1630,3780,1.0,0,0,4,890,740,1940,2001,3441 NW 59th St,Seattle,WA 98107,USA,2014,6,74,1,3.5,274.8466257668712,98107,51-100y,13.0,0.1756756756756756,1,0.4539877300613497,0.5460122699386503,0.4312169312169312,0.75,465.7142857142857,0,296,1.2246467991473532e-16,-1.0,1560,58,8.237743803890933,1,1.273555453526203,1.4975764692340228,0,Physical Group 1 - Price Band 0,Refreshed & Finished Below -- Budget Tier,0,0,0,0
2014-06-12,485000.0,4.0,2.5,2470,35073,2.0,0,0,3,2470,0,1989,0,17435 SE 329th St,Auburn,WA 98092,USA,2014,6,25,0,6.5,196.3562753036437,98092,11-25y,-1.0,-1.0,0,0.0,1.0,0.0704245430958287,0.625,380.0,0,75,1.2246467991473532e-16,-1.0,175,83,10.465215394229238,0,0.5881187912397193,0.6030610799656367,2,Physical Group 0 - Price Band 2,Untouched Classics -- Mid-Tier,0,0,1,1
2014-06-12,489950.0,4.0,2.25,2640,31941,1.0,0,0,4,2640,0,1986,0,16915 SE 325th Pl,Auburn,WA 98092,USA,2014,6,28,0,6.25,185.5871212121212,98092,26-50y,-1.0,-1.0,0,0.0,1.0,0.082652390344698,0.5625,422.4,0,112,1.2246467991473532e-16,-1.0,175,83,10.371677037216257,0,0.5881187912397193,0.6030610799656367,0,Physical Group 0 - Price Band 0,Untouched Classics -- Budget Tier,0,0,1,1
2014-06-12,498500.0,5.0,2.75,2990,7420,2.0,0,0,3,2990,0,1996,0,4304 NE 7th St,Renton,WA 98059,USA,2014,6,18,0,7.75,166.72240802675586,98059,11-25y,-1.0,-1.0,0,0.0,1.0,0.4029649595687331,0.55,385.8064516129032,0,54,1.2246467991473532e-16,-1.0,291,106,8.912069097970134,0,0.7339311977203787,0.7951426248171801,2,Physical Group 0 - Price Band 2,Untouched Classics -- Mid-Tier,0,0,0,0
2014-06-12,531000.0,3.0,2.5,2120,9736,2.0,0,0,3,2120,0,1988,2000,15102 91st Pl NE,Bothell,WA 98011,USA,2014,6,26,1,5.5,250.47169811320757,98011,26-50y,14.0,0.5384615384615384,0,0.0,1.0,0.2177485620377978,0.8333333333333334,385.45454545454544,0,78,1.2246467991473532e-16,-1.0,33,32,9.183688340978756,3,0.9240718946664678,0.920688318540098,3,Physical Group 3 - Price Band 3,Refreshed Classics -- Upper-Mid Tier,0,0,0,0
2014-06-12,670000.0,3.0,2.5,2050,6420,1.0,0,3,3,1730,320,1956,2001,5625 SW Orleans St,Seattle,WA 98116,USA,2014,6,58,1,5.5,326.8292682926829,98116,51-100y,13.0,0.2241379310344827,1,0.1560975609756097,0.8439024390243902,0.3193146417445482,0.8333333333333334,372.7272727272728,3,174,1.2246467991473532e-16,-1.0,1560,64,8.76732914779405,1,1.273555453526203,1.3384722544539491,1,Physical Group 1 - Price Band 1,Refreshed & Finished Below -- Premium Tier,0,0,0,0
2014-06-12,310000.0,5.0,3.0,1880,5000,1.0,0,0,3,1100,780,1997,0,6343 23rd Ave SW,Seattle,WA 98106,USA,2014,6,17,0,8.0,164.89361702127658,98106,11-25y,-1.0,-1.0,1,0.4148936170212766,0.5851063829787234,0.376,0.6,235.0,0,51,1.2246467991473532e-16,-1.0,1560,66,8.517393171418904,2,1.273555453526203,0.8975688732809866,1,Physical Group 2 - Price Band 1,"Untouched, Finished Below -- Value Tier",0,0,0,0
2014-06-12,835000.0,3.0,3.0,2790,12523,2.0,1,4,4,1600,1190,1977,0,27231 8th Ave S,Des Moines,WA 98198,USA,2014,6,37,0,6.0,299.2831541218638,98198,26-50y,-1.0,-1.0,1,0.4265232974910394,0.5734767025089605,0.2227900662780484,1.0,465.0,4,148,1.2246467991473532e-16,-1.0,58,56,9.435402082446297,2,0.6693397526017371,0.6517850647800792,4,Physical Group 2 - Price Band 4,"Untouched, Finished Below -- Premium Tier",0,0,0,0
2014-06-12,1688000.0,4.0,2.5,3000,7500,2.0,0,0,3,3000,0,1937,1994,3907 48th Ave NE,Seattle,WA 98105,USA,2014,6,77,1,6.5,562.6666666666666,98105,51-100y,20.0,0.2597402597402597,0,0.0,1.0,0.4,0.625,461.5384615384616,0,231,1.2246467991473532e-16,-1.0,1560,48,8.922791623969637,3,1.273555453526203,1.5335860354457589,4,Physical Group 3 - Price Band 4,Refreshed Classics -- Premium Tier,1,0,0,1
2014-06-12,495000.0,4.0,2.5,2140,7245,2.0,0,0,3,2140,0,2003,0,633 N 138th St,Seattle,WA 98133,USA,2014,6,11,0,6.5,231.30841121495328,98133,11-25y,-1.0,-1.0,0,0.0,1.0,0.295376121463078,0.625,329.2307692307692,0,33,1.2246467991473532e-16,-1.0,1560,93,8.888204871455022,0,1.273555453526203,0.978330514461062,3,Physical Group 0 - Price Band 3,Untouched Classics -- Upper-Mid Tier,0,0,0,0
2014-06-12,495000.0,3.0,2.0,1769,9300,1.0,0,0,4,1769,0,1955,2009,531 SW 181st St,Normandy Park,WA 98166,USA,2014,6,59,1,5.0,279.8191068400226,98166,51-100y,5.0,0.0847457627118644,0,0.0,1.0,0.1902150537634408,0.6666666666666666,353.8,0,236,1.2246467991473532e-16,-1.0,17,57,9.137877200242468,3,1.0469471112935358,0.8964172522139969,1,Physical Group 3 - Price Band 1,Refreshed Classics -- Value Tier,0,0,0,0
2014-06-12,440000.0,3.0,1.0,1710,6556,1.5,0,0,4,1200,510,1926,1993,12220 Phinney Ave N,Seattle,WA 98133,USA,2014,6,88,1,4.0,257.3099415204678,98133,51-100y,21.0,0.2386363636363636,1,0.2982456140350877,0.7017543859649122,0.260829774252593,0.3333333333333333,427.5,0,352,1.2246467991473532e-16,-1.0,1560,93,8.788288460263619,1,1.273555453526203,0.978330514461062,0,Physical Group 1 - Price Band 0,Refreshed & Finished Below -- Budget Tier,0,0,0,0
2014-06-12,280000.0,1.0,0.75,420,6720,1.0,0,0,3,420,0,1922,2008,5550 17th Ave S,Seattle,WA 98108,USA,2014,6,92,1,1.75,666.6666666666666,98108,51-100y,6.0,0.0652173913043478,0,0.0,1.0,0.0625,0.75,240.0,0,276,1.2246467991473532e-16,-1.0,1560,44,8.812992231969966,3,1.273555453526203,0.9027307788913872,2,Physical Group 3 - Price Band 2,Refreshed Classics -- Mid-Tier,0,0,0,0
2014-06-12,1070000.0,4.0,2.5,3270,35445,2.0,0,0,3,3270,0,1989,0,6040 164th Ave SE,Bellevue,WA 98006,USA,2014,6,25,0,6.5,327.217125382263,98006,11-25y,-1.0,-1.0,0,0.0,1.0,0.0922556072788827,0.625,503.0769230769231,0,75,1.2246467991473532e-16,-1.0,281,109,10.475765690615084,0,1.2224469160768452,1.1316527850013622,5,Physical Group 0 - Price Band 5,Untouched Classics -- Premium Tier,0,0,1,1
2014-06-12,1034500.0,4.0,2.5,2370,10858,2.0,0,0,3,2370,0,2003,0,11034 NE 26th Pl,Bellevue,WA 98004,USA,2014,6,11,0,6.5,436.4978902953587,98004,11-25y,-1.0,-1.0,0,0.0,1.0,0.2182722416651317,0.625,364.61538461538464,0,33,1.2246467991473532e-16,-1.0,281,71,9.2927495082169,0,1.2224469160768452,1.7420592484462103,5,Physical Group 0 - Price Band 5,Untouched Classics -- Premium Tier,0,0,0,0
2014-06-12,248000.0,4.0,2.5,1770,5855,2.0,0,0,3,1770,0,2003,0,21620 SE 283rd St,Maple Valley,WA 98038,USA,2014,6,11,0,6.5,140.1129943502825,98038,11-25y,-1.0,-1.0,0,0.0,1.0,0.3023057216054654,0.625,272.3076923076923,0,33,1.2246467991473532e-16,-1.0,95,95,8.675222055641148,0,0.678100324948479,0.678100324948479,1,Physical Group 0 - Price Band 1,Untouched Classics -- Value Tier,0,0,0,0
2014-06-12,294000.0,4.0,2.5,2210,8465,1.0,0,0,3,1490,720,1990,2009,512 47th St SE,Auburn,WA 98092,USA,2014,6,24,1,6.5,133.0316742081448,98092,11-25y,5.0,0.2083333333333333,1,0.3257918552036199,0.6742081447963801,0.2610750147666864,0.625,340.0,0,72,1.2246467991473532e-16,-1.0,175,83,9.04381342108087,1,0.5881187912397193,0.6030610799656367,0,Physical Group 1 - Price Band 0,Refreshed & Finished Below -- Budget Tier,0,0,0,0
2014-06-12,561000.0,3.0,2.25,1710,4140,2.0,0,0,3,1710,0,2004,2003,2037 Larchmount Dr NE,Issaquah,WA 98029,USA,2014,6,10,0,5.25,328.0701754385965,98029,0-10y,-1.0,-1.0,0,0.0,1.0,0.4130434782608695,0.75,325.7142857142857,0,30,1.2246467991473532e-16,-1.0,186,88,8.328692583545568,0,1.051628143565084,1.0971009602799842,3,Physical Group 0 - Price Band 3,Untouched Classics -- Upper-Mid Tier,0,0,0,0
2014-06-12,656500.0,4.0,2.0,2710,4750,1.0,0,0,4,1460,1250,1919,1985,6326 21st Ave NE,Seattle,WA 98115,USA,2014,6,95,1,6.0,242.2509225092251,98115,51-100y,29.0,0.3052631578947368,1,0.4612546125461255,0.5387453874538746,0.5705263157894737,0.5,451.6666666666667,0,380,1.2246467991473532e-16,-1.0,1560,129,8.46611040118692,1,1.273555453526203,1.334682065916779,0,Physical Group 1 - Price Band 0,Refreshed & Finished Below -- Budget Tier,0,0,0,0
2014-06-12,660000.0,3.0,3.0,2340,2970,2.0,0,0,5,2160,180,1925,0,743 N 80th St,Seattle,WA 98103,USA,2014,6,89,0,6.0,282.05128205128204,98103,51-100y,-1.0,-1.0,1,0.0769230769230769,0.9230769230769232,0.7878787878787878,1.0,390.0,0,445,1.2246467991473532e-16,-1.0,1560,148,7.996653875462607,2,1.273555453526203,1.392227493960378,2,Physical Group 2 - Price Band 2,"Untouched, Finished Below -- Mid-Tier",0,0,0,0
2014-06-12,370000.0,2.0,1.0,1220,17172,1.0,0,0,4,1220,0,1947,1988,13314 NE 104th St,Kirkland,WA 98033,USA,2014,6,67,1,3.0,303.27868852459017,98033,51-100y,26.0,0.3880597014925373,0,0.0,1.0,0.0710458886559515,0.5,406.6666666666667,0,268,1.2246467991473532e-16,-1.0,187,89,9.751093661983862,3,1.1116301984721453,1.2107940857220467,1,Physical Group 3 - Price Band 1,Refreshed Classics -- Value Tier,0,0,0,0
2014-06-12,349950.0,3.0,1.0,1060,9525,1.0,0,0,3,1060,0,1966,1963,17129 NE 95th St,Redmond,WA 98052,USA,2014,6,48,0,4.0,330.14150943396226,98052,26-50y,-1.0,-1.0,0,0.0,1.0,0.1112860892388451,0.3333333333333333,265.0,0,144,1.2246467991473532e-16,-1.0,234,135,9.161780181360806,0,1.1173900767814529,1.1348110888912792,3,Physical Group 0 - Price Band 3,Untouched Classics -- Upper-Mid Tier,0,0,0,0
2014-06-12,223000.0,2.0,1.0,910,9869,1.0,0,0,3,910,0,1957,2000,11644 SE 163rd St,Renton,WA 98058,USA,2014,6,57,1,3.0,245.05494505494505,98058,51-100y,14.0,0.2456140350877192,0,0.0,1.0,0.0922079238018036,0.5,303.3333333333333,0,171,1.2246467991473532e-16,-1.0,291,95,9.197255132427529,3,0.7339311977203787,0.6789442389006342,0,Physical Group 3 - Price Band 0,Refreshed Classics -- Budget Tier,0,0,0,0
2014-06-12,560000.0,4.0,1.75,1880,3880,1.5,0,0,4,1090,790,1944,0,325 NW 48th St,Seattle,WA 98107,USA,2014,6,70,0,5.75,297.8723404255319,98107,51-100y,-1.0,-1.0,1,0.4202127659574468,0.5797872340425532,0.4845360824742268,0.4375,326.95652173913044,0,280,1.2246467991473532e-16,-1.0,1560,58,8.263848131368906,2,1.273555453526203,1.4975764692340228,2,Physical Group 2 - Price Band 2,"Untouched, Finished Below -- Mid-Tier",0,0,0,0
2014-06-12,594000.0,4.0,1.75,1870,5200,2.0,0,0,4,1200,670,1937,0,7542 42nd Ave NE,Seattle,WA 98115,USA,2014,6,77,0,5.75,317.6470588235294,98115,51-100y,-1.0,-1.0,1,0.3582887700534759,0.6417112299465241,0.3596153846153846,0.4375,325.2173913043478,0,308,1.2246467991473532e-16,-1.0,1560,129,8.556606193773073,2,1.273555453526203,1.334682065916779,2,Physical Group 2 - Price Band 2,"Untouched, Finished Below -- Mid-Tier",0,0,0,0
2014-06-12,600000.0,3.0,2.25,1480,5400,2.0,0,0,4,1480,0,1914,1945,816 Martin Luther King Jr Way,Seattle,WA 98122,USA,2014,6,100,1,5.25,405.4054054054054,98122,51-100y,69.0,0.69,0,0.0,1.0,0.2740740740740741,0.75,281.9047619047619,0,400,1.2246467991473532e-16,-1.0,1560,66,8.594339400592892,3,1.273555453526203,1.4216909078816873,1,Physical Group 3 - Price Band 1,Refreshed Classics -- Value Tier,0,0,0,0
2014-06-12,315000.0,3.0,2.5,1880,7000,2.0,0,0,3,1880,0,1993,0,11718 SE 203rd St,Kent,WA 98031,USA,2014,6,21,0,5.5,167.5531914893617,98031,11-25y,-1.0,-1.0,0,0.0,1.0,0.2685714285714285,0.8333333333333334,341.8181818181818,0,63,1.2246467991473532e-16,-1.0,184,66,8.853808274977197,0,0.6160717217500002,0.6239287398522801,1,Physical Group 0 - Price Band 1,Untouched Classics -- Value Tier,0,0,0,0
2014-06-12,430000.0,4.0,1.75,1890,6000,1.0,0,0,4,1110,780,1947,1988,13524 22nd Ave NE,Seattle,WA 98125,USA,2014,6,67,1,5.75,227.51322751322752,98125,51-100y,26.0,0.3880597014925373,1,0.4126984126984127,0.5873015873015873,0.315,0.4375,328.69565217391306,0,268,1.2246467991473532e-16,-1.0,1560,88,8.699681400989514,1,1.273555453526203,1.0055861968338733,0,Physical Group 1 - Price Band 0,Refreshed & Finished Below -- Budget Tier,0,0,0,0
2014-06-12,440000.0,3.0,2.75,1560,7392,1.0,0,0,5,1030,530,1972,0,15118 119th Ave NE,Kirkland,WA 98034,USA,2014,6,42,0,5.75,282.05128205128204,98034,26-50y,-1.0,-1.0,1,0.3397435897435897,0.6602564102564102,0.211038961038961,0.9166666666666666,271.30434782608694,0,210,1.2246467991473532e-16,-1.0,187,99,8.9082888855571,2,1.1116301984721453,1.0337138226271718,2,Physical Group 2 - Price Band 2,"Untouched, Finished Below -- Mid-Tier",0,0,0,0
2014-06-12,312500.0,2.0,1.5,1070,1200,2.0,0,0,3,1070,0,1999,0,9404 Linden Ave N,Seattle,WA 98103,USA,2014,6,15,0,3.5,292.05607476635515,98103,11-25y,-1.0,-1.0,0,0.0,1.0,0.8916666666666667,0.75,305.7142857142857,0,45,1.2246467991473532e-16,-1.0,1560,148,7.090909822079984,0,1.273555453526203,1.392227493960378,3,Physical Group 0 - Price Band 3,Untouched Classics -- Upper-Mid Tier,0,0,0,0
2014-06-12,1240000.0,5.0,4.0,4410,14380,2.0,0,0,3,4410,0,2006,0,16416 NE 40th St,Redmond,WA 98052,USA,2014,6,8,0,9.0,281.1791383219955,98052,0-10y,-1.0,-1.0,0,0.0,1.0,0.3066759388038943,0.8,490.0,0,24,1.2246467991473532e-16,-1.0,234,135,9.57366316988638,0,1.1173900767814529,1.1348110888912792,5,Physical Group 0 - Price Band 5,Untouched Classics -- Premium Tier,1,1,0,1
2014-06-12,300000.0,3.0,3.25,1470,1235,2.0,0,0,3,1180,290,2008,0,5338 15th Ave S,Seattle,WA 98108,USA,2014,6,6,0,6.25,204.08163265306123,98108,0-10y,-1.0,-1.0,1,0.1972789115646258,0.8027210884353742,1.1902834008097165,1.0833333333333333,235.2,0,18,1.2246467991473532e-16,-1.0,1560,44,7.119635638017636,2,1.273555453526203,0.9027307788913872,1,Physical Group 2 - Price Band 1,"Untouched, Finished Below -- Value Tier",0,0,0,0
2014-06-12,680000.0,3.0,2.5,2570,3600,2.5,0,0,3,2570,0,2007,0,1474-1476 29th Pl NE,Issaquah,WA 98029,USA,2014,6,7,0,5.5,264.591439688716,98029,0-10y,-1.0,-1.0,0,0.0,1.0,0.7138888888888889,0.8333333333333334,467.27272727272725,0,21,1.2246467991473532e-16,-1.0,186,88,8.188966863648876,0,1.051628143565084,1.0971009602799842,5,Physical Group 0 - Price Band 5,Untouched Classics -- Premium Tier,0,0,0,0
2014-06-12,336750.0,2.0,2.25,1170,1011,2.0,0,0,3,1170,0,2009,0,2277 NW Hidden Ln,Issaquah,WA 98027,USA,2014,6,5,0,4.25,287.8205128205128,98027,0-10y,-1.0,-1.0,0,0.0,1.0,1.1572700296735905,1.125,275.29411764705884,0,15,1.2246467991473532e-16,-1.0,186,95,6.919683849847411,0,1.051628143565084,0.93950017181713,1,Physical Group 0 - Price Band 1,Untouched Classics -- Value Tier,0,0,0,0
2014-06-13,822500.0,5.0,3.5,2320,4960,2.0,0,0,5,1720,600,1926,0,512 N 65th St,Seattle,WA 98103,USA,2014,6,88,0,8.5,354.5258620689655,98103,51-100y,-1.0,-1.0,1,0.2586206896551724,0.7413793103448276,0.4677419354838709,0.7,272.94117647058823,0,440,1.2246467991473532e-16,-1.0,1560,148,8.509362612301048,2,1.273555453526203,1.392227493960378,2,Physical Group 2 - Price Band 2,"Untouched, Finished Below -- Mid-Tier",0,0,0,0
2014-06-13,589000.0,4.0,3.0,2440,9600,2.0,0,0,5,2440,0,1961,0,11611 106th Ave NE,Kirkland,WA 98034,USA,2014,6,53,0,7.0,241.39344262295083,98034,51-100y,-1.0,-1.0,0,0.0,1.0,0.2541666666666666,0.75,348.57142857142856,0,265,1.2246467991473532e-16,-1.0,187,99,9.169622538697624,0,1.1116301984721453,1.0337138226271718,4,Physical Group 0 - Price Band 4,Untouched Classics -- High-End Tier,0,0,0,0
2014-06-13,863000.0,4.0,2.5,4120,22370,2.0,0,0,3,4120,0,1997,0,1571 237th Ct NE,Sammamish,WA 98074,USA,2014,6,17,0,6.5,209.4660194174757,98074,11-25y,-1.0,-1.0,0,0.0,1.0,0.184175234689316,0.625,633.8461538461538,0,51,1.2246467991473532e-16,-1.0,171,94,10.015520756211904,0,1.0062204061752449,1.005723219540312,5,Physical Group 0 - Price Band 5,Untouched Classics -- Premium Tier,0,0,1,1
2014-06-13,210000.0,2.0,1.75,1440,5680,1.0,0,0,4,1440,0,1978,2000,24429 12th Ave S,Des Moines,WA 98198,USA,2014,6,36,1,3.75,145.83333333333334,98198,26-50y,14.0,0.3888888888888889,0,0.0,1.0,0.2535211267605634,0.875,384.0,0,144,1.2246467991473532e-16,-1.0,58,56,8.644882552557126,3,0.6693397526017371,0.6517850647800792,1,Physical Group 3 - Price Band 1,Refreshed Classics -- Value Tier,0,0,0,0
2014-06-13,206135.0,3.0,1.0,1340,11070,1.0,0,0,4,1340,0,1978,2000,12129 SE 277th Pl,Kent,WA 98030,USA,2014,6,36,1,4.0,153.8320895522388,98030,26-50y,14.0,0.3888888888888889,0,0.0,1.0,0.1210478771454381,0.3333333333333333,335.0,0,144,1.2246467991473532e-16,-1.0,184,41,9.312084355859469,3,0.6160717217500002,0.6088679769512206,1,Physical Group 3 - Price Band 1,Refreshed Classics -- Value Tier,0,0,0,0
2014-06-13,1125000.0,6.0,3.75,3010,4360,2.0,0,0,3,2000,1010,2014,0,8016 Meridian Ave N,Seattle,WA 98103,USA,2014,6,0,0,9.75,373.75415282392026,98103,0-10y,-1.0,-1.0,1,0.335548172757475,0.6644518272425249,0.6903669724770642,0.625,308.7179487179488,0,0,1.2246467991473532e-16,-1.0,1560,148,8.380456667842767,2,1.273555453526203,1.392227493960378,1,Physical Group 2 - Price Band 1,"Untouched, Finished Below -- Value Tier",0,0,0,0
2014-06-13,285000.0,3.0,1.75,1840,8601,1.0,0,0,3,920,920,1905,2014,7339 46th Ave S,Seattle,WA 98118,USA,2014,6,109,1,4.75,154.8913043478261,98118,100y+,0.0,0.0,1,0.5,0.5,0.2139286129519823,0.5833333333333334,387.3684210526316,0,327,1.2246467991473532e-16,-1.0,1560,79,9.05975001334368,1,1.273555453526203,0.9607137920748992,0,Physical Group 1 - Price Band 0,Refreshed & Finished Below -- Budget Tier,0,0,0,0
2014-06-13,230000.0,2.0,1.0,930,7550,1.0,0,0,3,930,0,1986,0,13008 23rd Ave S,SeaTac,WA 98168,USA,2014,6,28,0,3.0,247.31182795698925,98168,26-50y,-1.0,-1.0,0,0.0,1.0,0.1231788079470198,0.5,310.0,0,84,1.2246467991473532e-16,-1.0,28,66,8.929435283803425,0,0.647327385501027,0.6679091920623627,1,Physical Group 0 - Price Band 1,Untouched Classics -- Value Tier,0,0,0,0
2014-06-13,845000.0,4.0,2.75,4070,115434,2.0,0,0,3,4070,0,2002,0,12810 440th Pl SE,North Bend,WA 98045,USA,2014,6,12,0,6.75,207.61670761670763,98045,11-25y,-1.0,-1.0,0,0.0,1.0,0.0352582428054126,0.6875,602.9629629629629,0,36,1.2246467991473532e-16,-1.0,50,50,11.656462879966424,0,0.8061062997318328,0.8061062997318328,2,Physical Group 0 - Price Band 2,Untouched Classics -- Mid-Tier,0,0,1,1
2014-06-13,350000.0,3.0,1.75,1820,9545,1.0,0,0,3,1230,590,1976,0,3037 NE 205th St,Lake Forest Park,WA 98155,USA,2014,6,38,0,4.75,192.30769230769232,98155,26-50y,-1.0,-1.0,1,0.3241758241758242,0.6758241758241759,0.1906757464641173,0.5833333333333334,383.1578947368421,0,114,1.2246467991473532e-16,-1.0,34,86,9.163877497565842,2,0.8776921327323344,0.9204365361798116,0,Physical Group 2 - Price Band 0,"Untouched, Finished Below -- Budget Tier",0,0,0,0
2014-06-13,304000.0,3.0,1.0,1280,8184,1.5,0,0,4,1280,0,1947,1988,16225 10th Ave NE,Shoreline,WA 98155,USA,2014,6,67,1,4.0,237.5,98155,51-100y,26.0,0.3880597014925373,0,0.0,1.0,0.1564027370478983,0.3333333333333333,320.0,0,268,1.2246467991473532e-16,-1.0,123,86,9.010058489805235,3,0.9518056834130662,0.9245087092941376,1,Physical Group 3 - Price Band 1,Refreshed Classics -- Value Tier,0,0,0,0
2014-06-13,370000.0,2.0,1.0,900,4600,1.0,0,0,3,900,0,1951,1994,307 NW 87th St,Seattle,WA 98117,USA,2014,6,63,1,3.0,411.1111111111111,98117,51-100y,20.0,0.3174603174603174,0,0.0,1.0,0.1956521739130435,0.5,300.0,0,189,1.2246467991473532e-16,-1.0,1560,132,8.434028950155469,3,1.273555453526203,1.361474258579315,2,Physical Group 3 - Price Band 2,Refreshed Classics -- Mid-Tier,0,0,0,0
2014-06-13,810000.0,3.0,1.75,1980,13503,1.0,0,2,4,1320,660,1952,0,2622 W Lake Sammamish Pkwy SE,Bellevue,WA 98008,USA,2014,6,62,0,4.75,409.09090909090907,98008,51-100y,-1.0,-1.0,1,0.3333333333333333,0.6666666666666666,0.1466340813152633,0.5833333333333334,416.8421052631579,2,248,1.2246467991473532e-16,-1.0,281,48,9.510741216835738,2,1.2224469160768452,1.1812062062744093,2,Physical Group 2 - Price Band 2,"Untouched, Finished Below -- Mid-Tier",0,0,0,0
2014-06-13,440000.0,4.0,2.25,2010,7575,1.0,0,0,3,1220,790,1974,0,14450 105th Ct NE,Kirkland,WA 98034,USA,2014,6,40,0,6.25,218.90547263681592,98034,26-50y,-1.0,-1.0,1,0.3930348258706467,0.6069651741293532,0.2653465346534653,0.5625,321.6,0,120,1.2246467991473532e-16,-1.0,187,99,8.932740634865914,2,1.1116301984721453,1.0337138226271718,1,Physical Group 2 - Price Band 1,"Untouched, Finished Below -- Value Tier",0,0,0,0
2014-06-13,1030000.0,4.0,2.5,2750,4800,2.0,0,0,3,1960,790,1905,2005,5700-5798 Wallingford Ave N,Seattle,WA 98103,USA,2014,6,109,1,6.5,374.54545454545456,98103,100y+,9.0,0.0825688073394495,1,0.2872727272727273,0.7127272727272728,0.5729166666666666,0.625,423.0769230769231,0,327,1.2246467991473532e-16,-1.0,1560,148,8.476579508530941,1,1.273555453526203,1.392227493960378,0,Physical Group 1 - Price Band 0,Refreshed & Finished Below -- Budget Tier,0,0,0,0
2014-06-13,775000.0,4.0,2.0,3140,10875,1.0,0,1,3,1940,1200,1939,1969,3704 W Lawton St,Seattle,WA 98199,USA,2014,6,75,1,6.0,246.81528662420385,98199,51-100y,45.0,0.6,1,0.3821656050955414,0.6178343949044586,0.288735632183908,0.5,523.3333333333334,1,225,1.2246467991473532e-16,-1.0,1560,67,9.294313805752362,1,1.273555453526203,1.4045443605280752,0,Physical Group 1 - Price Band 0,Refreshed & Finished Below -- Budget Tier,0,0,0,0
2014-06-13,1335000.0,5.0,2.25,4200,5800,2.5,0,0,4,2910,1290,1906,1990,1024 15th Ave E,Seattle,WA 98112,USA,2014,6,108,1,7.25,317.85714285714283,98112,100y+,24.0,0.2222222222222222,1,0.3071428571428571,0.6928571428571428,0.7241379310344828,0.45,579.3103448275862,0,432,1.2246467991473532e-16,-1.0,1560,69,8.665785595466064,1,1.273555453526203,1.686962773759786,1,Physical Group 1 - Price Band 1,Refreshed & Finished Below -- Premium Tier,1,0,0,1
